,id_expense,value,date,account_number,category_id,main_category,secondary_category
1735,1736,-44.62,2025-02-25,2222,16,Leisure,Restaurant
1736,1737,-30.51,2024-03-09,3333,25,Public Transports,Train
1737,1738,-87.09,2023-01-25,2222,11,Holidays,Extra Holiday Expenses
1738,1739,-74.9,2025-11-24,2222,13,Leisure,Activities
1739,1740,-142.77,2023-12-15,2222,18,Health,Medical Appointments
1740,1741,-24.03,2025-10-23,2222,25,Public Transports,Train
1741,1742,-43.69,2025-09-20,3333,21,Health,Pharmacy
1742,1743,-137.08,2025-09-14,1111,6,Home Expenses,Electricity
1743,1744,-184.57,2023-01-30,3333,18,Health,Medical Appointments
1744,1745,-81.63,2024-09-25,1111,3,Purchases,Home Items
1745,1746,-350.09,2023-09-02,3333,9,Holidays,Airplane
1746,1747,-158.43,2025-07-29,3333,7,Home Expenses,Heating
1747,1748,-91.57,2024-04-12,3333,25,Public Transports,Train
1748,1749,-159.98,2023-03-09,2222,7,Home Expenses,Heating
1749,1750,-18.9,2024-11-05,3333,25,Public Transports,Train
1750,1751,-68.87,2023-06-12,1111,3,Purchases,Home Items
1751,1752,-93.67,2024-05-22,1111,16,Leisure,Restaurant
1752,1753,-498.63,2024-01-10,3333,10,Holidays,Hotel Stays
1753,1754,-87.18,2024-04-12,3333,25,Public Transports,Train
1754,1755,-102.09,2023-03-24,3333,27,Clothing,Shoes
1755,1756,-375.99,2023-07-07,3333,10,Holidays,Hotel Stays
1756,1757,-241.33,2023-05-11,1111,7,Home Expenses,Heating
1757,1758,-37.25,2024-03-01,1111,21,Health,Pharmacy
1758,1759,-785.68,2025-09-04,2222,9,Holidays,Airplane
1759,1760,-560.09,2023-04-15,2222,4,Purchases,Electronics
1760,1761,-16.57,2025-09-06,1111,25,Public Transports,Train
1761,1762,-30.84,2024-02-09,1111,16,Leisure,Restaurant
1762,1763,-67.15,2025-09-24,2222,16,Leisure,Restaurant
1763,1764,-106.72,2025-05-30,1111,23,Taxes,Income Taxes
1764,1765,-269.36,2024-02-03,3333,28,Clothing,Clothes
1765,1766,-65.3,2025-07-23,1111,25,Public Transports,Train
1766,1767,-477.28,2024-07-08,2222,10,Holidays,Hotel Stays
1767,1768,-25.89,2025-11-04,2222,25,Public Transports,Train
1768,1769,-35.54,2024-09-05,2222,21,Health,Pharmacy
1769,1770,-39.92,2024-07-17,3333,22,Taxes,Documents
1770,1771,-60.24,2025-06-20,1111,16,Leisure,Restaurant
1771,1772,-98.76,2024-10-15,3333,6,Home Expenses,Electricity
1772,1773,-124.37,2024-01-02,1111,18,Health,Medical Appointments
1773,1774,-218.24,2023-07-13,2222,15,Groceries,Groceries
1774,1775,674.09,2024-01-10,1111,12,Income,Investiments
1775,1776,-774.71,2024-03-12,2222,4,Purchases,Electronics
1776,1777,-37.48,2025-08-24,1111,21,Health,Pharmacy
1777,1778,-18.5,2024-03-06,3333,26,Public Transports,Bus
1778,1779,-11.96,2023-11-17,1111,26,Public Transports,Bus
1779,1780,-40.36,2023-11-20,3333,14,Leisure,Bar
1780,1781,-12.07,2025-11-23,2222,26,Public Transports,Bus
1781,1782,-63.57,2025-05-03,3333,25,Public Transports,Train
1782,1783,-214.36,2024-06-22,2222,10,Holidays,Hotel Stays
1783,1784,-142.7,2024-09-19,2222,11,Holidays,Extra Holiday Expenses
1784,1785,-125.56,2024-10-07,2222,28,Clothing,Clothes
1785,1786,-156.32,2025-03-16,2222,11,Holidays,Extra Holiday Expenses
1786,1787,-126.22,2025-04-07,1111,1,Car,Fuel
1787,1788,-138.4,2023-10-14,2222,15,Groceries,Groceries
1788,1789,-109.74,2024-02-19,1111,10,Holidays,Hotel Stays
1789,1790,-37.25,2024-08-26,2222,26,Public Transports,Bus
1790,1791,-82.18,2025-02-22,2222,1,Car,Fuel
1791,1792,-64.8,2024-02-13,1111,16,Leisure,Restaurant
1792,1793,-55.15,2024-07-15,1111,16,Leisure,Restaurant
1793,1794,-63.76,2024-10-28,3333,3,Purchases,Home Items
1794,1795,-191.22,2025-08-20,1111,18,Health,Medical Appointments
1795,1796,-22.55,2025-09-24,1111,26,Public Transports,Bus
1796,1797,-593.46,2025-02-07,1111,10,Holidays,Hotel Stays
1797,1798,-103.31,2024-12-02,2222,4,Purchases,Electronics
1798,1799,-49.56,2024-08-05,1111,22,Taxes,Documents
1799,1800,-70.14,2023-06-01,2222,18,Health,Medical Appointments
1800,1801,-141.72,2023-11-07,1111,28,Clothing,Clothes
1801,1802,-309.2,2024-02-14,3333,23,Taxes,Income Taxes
1802,1803,-98.89,2024-11-02,3333,3,Purchases,Home Items
1803,1804,-81.02,2024-06-17,3333,22,Taxes,Documents
1804,1805,-83.56,2023-02-14,1111,21,Health,Pharmacy
1805,1806,-176.73,2024-10-04,2222,3,Purchases,Home Items
1806,1807,-117.15,2024-03-15,1111,16,Leisure,Restaurant
1807,1808,521.49,2025-08-01,2222,12,Income,Investiments
1808,1809,279.09,2024-06-14,2222,12,Income,Investiments
1809,1810,-20.0,2023-07-04,1111,24,Telecom,Telecom
1810,1811,-660.13,2025-05-25,2222,4,Purchases,Electronics
1811,1812,-169.71,2023-05-04,3333,18,Health,Medical Appointments
1812,1813,-11.46,2025-06-14,1111,13,Leisure,Activities
1813,1814,-88.58,2024-10-31,3333,21,Health,Pharmacy
1814,1815,-92.4,2024-11-14,3333,18,Health,Medical Appointments
1815,1816,-152.2,2023-07-08,3333,3,Purchases,Home Items
1816,1817,-555.17,2025-11-17,1111,4,Purchases,Electronics
1817,1818,-745.75,2024-01-26,1111,23,Taxes,Income Taxes
1818,1819,-24.39,2024-07-21,2222,26,Public Transports,Bus
1819,1820,-135.62,2023-11-08,3333,16,Leisure,Restaurant
1820,1821,165.72,2024-11-26,2222,12,Income,Investiments
1821,1822,-80.3,2025-06-04,1111,21,Health,Pharmacy
1822,1823,-30.86,2023-01-14,3333,14,Leisure,Bar
1823,1824,-5.85,2024-04-06,2222,14,Leisure,Bar
1824,1825,-87.62,2024-04-01,3333,15,Groceries,Groceries
1825,1826,-39.55,2025-07-26,3333,26,Public Transports,Bus
1826,1827,-14.01,2024-12-27,3333,26,Public Transports,Bus
1827,1828,-206.82,2023-10-31,1111,23,Taxes,Income Taxes
1828,1829,-95.4,2023-02-23,3333,11,Holidays,Extra Holiday Expenses
1829,1830,-20.0,2023-12-01,1111,24,Telecom,Telecom
1830,1831,-47.88,2023-05-22,2222,22,Taxes,Documents
1831,1832,935.62,2024-03-03,1111,12,Income,Investiments
1832,1833,-90.82,2024-07-09,1111,11,Holidays,Extra Holiday Expenses
1833,1834,-249.92,2023-02-25,1111,7,Home Expenses,Heating
1834,1835,-36.0,2025-02-07,1111,16,Leisure,Restaurant
1835,1836,-132.78,2024-03-03,2222,16,Leisure,Restaurant
1836,1837,-150.64,2025-03-28,1111,2,Car,Maintenance
1837,1838,-249.62,2023-09-13,1111,7,Home Expenses,Heating
1838,1839,-100.67,2025-11-23,1111,6,Home Expenses,Electricity
1839,1840,-125.66,2023-09-04,2222,6,Home Expenses,Electricity
1840,1841,-193.31,2024-10-10,2222,28,Clothing,Clothes
1841,1842,-126.27,2023-07-05,3333,7,Home Expenses,Heating
1842,1843,-53.02,2025-11-07,1111,13,Leisure,Activities
1843,1844,-22.1,2025-02-17,2222,16,Leisure,Restaurant
1844,1845,-48.27,2023-07-24,2222,14,Leisure,Bar
1845,1846,-95.12,2023-05-14,2222,13,Leisure,Activities
1846,1847,-37.06,2023-06-22,3333,25,Public Transports,Train
1847,1848,-82.92,2025-08-23,1111,25,Public Transports,Train
1848,1849,-464.81,2024-10-24,1111,10,Holidays,Hotel Stays
1849,1850,-55.42,2023-12-30,3333,5,Home Expenses,Water
1850,1851,-62.79,2023-11-15,1111,1,Car,Fuel
1851,1852,-104.57,2023-03-21,1111,27,Clothing,Shoes
1852,1853,-70.12,2024-08-23,2222,16,Leisure,Restaurant
1853,1854,-50.74,2023-11-19,2222,16,Leisure,Restaurant
1854,1855,-67.46,2023-11-07,3333,6,Home Expenses,Electricity
1855,1856,-13.17,2023-08-13,1111,26,Public Transports,Bus
1856,1857,-99.76,2024-09-18,2222,1,Car,Fuel
1857,1858,-43.59,2024-06-27,3333,25,Public Transports,Train
1858,1859,125.63,2023-02-22,2222,12,Income,Investiments
1859,1860,-138.88,2023-03-12,3333,1,Car,Fuel
1860,1861,-57.41,2023-04-06,3333,5,Home Expenses,Water
1861,1862,-39.31,2023-12-14,1111,14,Leisure,Bar
1862,1863,-64.19,2024-04-01,1111,4,Purchases,Electronics
1863,1864,-297.05,2023-08-19,2222,15,Groceries,Groceries
1864,1865,-147.84,2025-06-20,1111,16,Leisure,Restaurant
1865,1866,-20.0,2023-01-04,2222,24,Telecom,Telecom
1866,1867,-120.42,2024-06-10,1111,18,Health,Medical Appointments
1867,1868,690.74,2025-01-18,3333,12,Income,Investiments
1868,1869,-37.23,2025-09-05,2222,26,Public Transports,Bus
1869,1870,-254.39,2024-02-06,1111,28,Clothing,Clothes
1870,1871,-714.73,2023-10-20,1111,9,Holidays,Airplane
1871,1872,-8.7,2023-07-14,3333,26,Public Transports,Bus
1872,1873,-17.7,2023-08-04,1111,14,Leisure,Bar
1873,1874,-450.67,2024-09-08,2222,9,Holidays,Airplane
1874,1875,-195.31,2025-11-24,3333,27,Clothing,Shoes
1875,1876,-479.95,2023-09-27,2222,10,Holidays,Hotel Stays
1876,1877,-143.69,2023-10-25,3333,15,Groceries,Groceries
1877,1878,-282.35,2023-03-12,3333,28,Clothing,Clothes
1878,1879,-33.43,2024-02-10,1111,14,Leisure,Bar
1879,1880,-64.3,2023-03-11,1111,1,Car,Fuel
1880,1881,-89.68,2023-01-24,3333,6,Home Expenses,Electricity
1881,1882,-122.58,2024-12-05,1111,18,Health,Medical Appointments
1882,1883,-88.26,2025-04-10,2222,25,Public Transports,Train
1883,1884,-179.7,2024-06-22,3333,7,Home Expenses,Heating
1884,1885,-35.32,2024-07-26,3333,16,Leisure,Restaurant
1885,1886,-93.15,2024-11-21,1111,21,Health,Pharmacy
1886,1887,-270.49,2025-09-25,3333,10,Holidays,Hotel Stays
1887,1888,-106.22,2024-12-02,3333,16,Leisure,Restaurant
1888,1889,-131.56,2025-01-18,2222,10,Holidays,Hotel Stays
1889,1890,-12.29,2023-09-16,1111,25,Public Transports,Train
1890,1891,-1175.09,2023-08-16,1111,9,Holidays,Airplane
1891,1892,-77.02,2023-09-16,2222,16,Leisure,Restaurant
1892,1893,-163.14,2023-06-19,3333,11,Holidays,Extra Holiday Expenses
1893,1894,-89.76,2025-11-12,1111,6,Home Expenses,Electricity
1894,1895,-55.2,2024-03-30,1111,5,Home Expenses,Water
1895,1896,-241.35,2024-12-25,3333,7,Home Expenses,Heating
1896,1897,-20.0,2024-02-05,3333,24,Telecom,Telecom
1897,1898,-58.55,2023-12-08,2222,13,Leisure,Activities
1898,1899,-60.01,2023-12-06,3333,6,Home Expenses,Electricity
1899,1900,-87.3,2024-04-08,3333,25,Public Transports,Train
1900,1901,-46.22,2025-05-18,1111,5,Home Expenses,Water
1901,1902,-124.46,2025-03-31,2222,10,Holidays,Hotel Stays
1902,1903,-45.54,2025-05-12,2222,14,Leisure,Bar
1903,1904,-61.85,2024-09-06,1111,16,Leisure,Restaurant
1904,1905,-65.24,2024-09-30,1111,3,Purchases,Home Items
1905,1906,-195.54,2023-05-17,1111,28,Clothing,Clothes
1906,1907,-85.08,2025-09-11,1111,15,Groceries,Groceries
1907,1908,-591.24,2023-11-23,3333,9,Holidays,Airplane
1908,1909,-147.75,2024-02-01,1111,15,Groceries,Groceries
1909,1910,-16.35,2024-07-19,1111,13,Leisure,Activities
1910,1911,-10.56,2023-11-07,1111,14,Leisure,Bar
1911,1912,-38.51,2024-07-18,2222,16,Leisure,Restaurant
1912,1913,-113.68,2024-09-29,3333,1,Car,Fuel
1913,1914,-783.08,2025-08-22,1111,4,Purchases,Electronics
1914,1915,-24.72,2023-09-13,3333,26,Public Transports,Bus
1915,1916,-194.71,2023-11-11,1111,28,Clothing,Clothes
1916,1917,-122.17,2024-07-11,1111,28,Clothing,Clothes
1917,1918,-42.71,2024-06-07,1111,14,Leisure,Bar
1918,1919,-51.99,2023-12-11,3333,25,Public Transports,Train
1919,1920,-175.79,2025-09-24,2222,27,Clothing,Shoes
1920,1921,-722.84,2023-07-01,3333,9,Holidays,Airplane
1921,1922,-77.99,2025-01-12,1111,16,Leisure,Restaurant
1922,1923,-27.25,2025-06-04,2222,26,Public Transports,Bus
1923,1924,-202.28,2024-07-27,3333,2,Car,Maintenance
1924,1925,-104.48,2024-05-30,3333,28,Clothing,Clothes
1925,1926,-39.59,2024-05-29,2222,21,Health,Pharmacy
1926,1927,-22.33,2025-09-21,1111,3,Purchases,Home Items
1927,1928,-446.48,2025-06-07,3333,23,Taxes,Income Taxes
1928,1929,-151.98,2025-09-26,3333,10,Holidays,Hotel Stays
1929,1930,-71.87,2025-02-08,3333,16,Leisure,Restaurant
1930,1931,-88.34,2025-02-22,1111,21,Health,Pharmacy
1931,1932,-20.0,2025-05-05,3333,24,Telecom,Telecom
1932,1933,-161.6,2024-05-03,2222,4,Purchases,Electronics
1933,1934,-570.83,2025-05-13,2222,23,Taxes,Income Taxes
1934,1935,-153.98,2024-12-12,3333,27,Clothing,Shoes
1935,1936,-130.79,2023-03-18,2222,16,Leisure,Restaurant
1936,1937,-76.99,2025-06-03,3333,25,Public Transports,Train
1937,1938,-71.6,2024-01-06,1111,1,Car,Fuel
1938,1939,-95.14,2023-07-22,2222,25,Public Transports,Train
1939,1940,-250.47,2025-07-24,2222,15,Groceries,Groceries
1940,1941,-83.65,2024-12-05,2222,13,Leisure,Activities
1941,1942,-476.63,2023-04-08,2222,9,Holidays,Airplane
1942,1943,-110.88,2024-06-22,1111,16,Leisure,Restaurant
1943,1944,-202.87,2024-10-21,3333,7,Home Expenses,Heating
1944,1945,-38.9,2023-12-19,2222,14,Leisure,Bar
1945,1946,-80.08,2024-04-11,2222,3,Purchases,Home Items
1946,1947,-75.32,2023-07-05,3333,11,Holidays,Extra Holiday Expenses
1947,1948,-19.08,2025-10-15,3333,14,Leisure,Bar
1948,1949,-125.66,2024-02-19,2222,6,Home Expenses,Electricity
1949,1950,-107.38,2024-11-21,2222,27,Clothing,Shoes
1950,1951,-77.93,2023-12-12,2222,13,Leisure,Activities
1951,1952,-61.15,2024-09-27,3333,1,Car,Fuel
1952,1953,-135.62,2024-08-29,3333,27,Clothing,Shoes
1953,1954,-34.23,2023-06-05,1111,22,Taxes,Documents
1954,1955,-36.3,2025-04-08,2222,3,Purchases,Home Items
1955,1956,-51.48,2024-12-25,2222,5,Home Expenses,Water
1956,1957,-57.64,2023-08-01,3333,5,Home Expenses,Water
1957,1958,-203.36,2023-06-18,2222,11,Holidays,Extra Holiday Expenses
1958,1959,-642.54,2023-03-25,1111,9,Holidays,Airplane
1959,1960,-32.4,2024-07-14,1111,22,Taxes,Documents
1960,1961,-83.67,2024-03-24,1111,18,Health,Medical Appointments
1961,1962,-640.36,2024-03-18,1111,9,Holidays,Airplane
1962,1963,-79.68,2023-02-12,3333,1,Car,Fuel
1963,1964,-175.69,2025-04-28,3333,18,Health,Medical Appointments
1964,1965,-99.87,2024-01-29,2222,16,Leisure,Restaurant
1965,1966,-134.79,2025-03-29,3333,6,Home Expenses,Electricity
1966,1967,-722.02,2025-03-03,3333,23,Taxes,Income Taxes
1967,1968,-453.37,2025-01-15,2222,10,Holidays,Hotel Stays
1968,1969,-142.56,2024-04-25,2222,15,Groceries,Groceries
1969,1970,-48.57,2023-10-03,2222,16,Leisure,Restaurant
1970,1971,-64.44,2023-09-21,1111,27,Clothing,Shoes
1971,1972,-73.75,2024-10-04,1111,21,Health,Pharmacy
1972,1973,-41.39,2024-12-14,3333,16,Leisure,Restaurant
1973,1974,-136.09,2024-04-03,2222,27,Clothing,Shoes
1974,1975,-387.13,2023-04-19,2222,10,Holidays,Hotel Stays
1975,1976,-51.89,2025-06-12,1111,16,Leisure,Restaurant
1976,1977,-52.21,2025-07-07,3333,6,Home Expenses,Electricity
1977,1978,-15.18,2024-12-12,2222,25,Public Transports,Train
1978,1979,-46.62,2024-12-26,1111,27,Clothing,Shoes
1979,1980,-104.54,2024-05-31,3333,28,Clothing,Clothes
1980,1981,-121.36,2025-10-02,2222,1,Car,Fuel
1981,1982,-157.59,2023-10-01,2222,27,Clothing,Shoes
1982,1983,-225.6,2024-09-26,3333,7,Home Expenses,Heating
1983,1984,-141.44,2024-11-07,1111,27,Clothing,Shoes
1984,1985,-658.89,2025-11-06,2222,23,Taxes,Income Taxes
1985,1986,-52.99,2024-10-06,1111,5,Home Expenses,Water
1986,1987,-32.65,2025-01-03,3333,16,Leisure,Restaurant
1987,1988,-785.89,2023-05-26,3333,4,Purchases,Electronics
1988,1989,-115.36,2023-11-27,3333,3,Purchases,Home Items
1989,1990,-134.74,2024-01-03,1111,7,Home Expenses,Heating
1990,1991,-114.94,2025-10-10,3333,1,Car,Fuel
1991,1992,-365.2,2023-07-12,2222,4,Purchases,Electronics
1992,1993,-590.65,2025-03-04,2222,23,Taxes,Income Taxes
1993,1994,-36.34,2023-10-11,2222,14,Leisure,Bar
1994,1995,-59.59,2024-12-28,1111,6,Home Expenses,Electricity
1995,1996,-97.46,2024-05-31,2222,27,Clothing,Shoes
1996,1997,-53.22,2025-04-02,1111,3,Purchases,Home Items
1997,1998,-551.2,2023-06-17,2222,9,Holidays,Airplane
1998,1999,-117.74,2024-06-11,1111,16,Leisure,Restaurant
1999,2000,-20.0,2024-05-05,3333,24,Telecom,Telecom
